ID,Movie Name,Rating,runtime_minutes,Runtime,Genre,Metascore,Plot,Directors,Stars,Votes,Gross,Link,Votes Percent Rank,Rating Percent Rank,Significance Score
5956,Fanboys,6.5,90,90 min,"Adventure, Comedy, Crime",45,Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of Star Wars: Episode I - The Phantom Menace (1999) before its release.,"['Kyle Newman', 'Dan Fogler', 'Jay Baruchel', 'Kristen Bell', 'Sam Huntington']","['Dan Fogler', 'Jay Baruchel', 'Kristen Bell', 'Sam Huntington']",59926,688529,https://www.imdb.com/title/tt0489049/,0.66,0.385,1.045
6068,The Art of Getting By,6.5,83,83 min,"Drama, Romance",36,"George, a lonely and fatalistic teen who has made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit.","['Gavin Wiesen', 'Freddie Highmore', 'Emma Roberts', 'Michael Angarano', 'Sasha Spielberg']","['Freddie Highmore', 'Emma Roberts', 'Michael Angarano', 'Sasha Spielberg']",59956,1429260,https://www.imdb.com/title/tt1645080/,0.66,0.385,1.045
6245,Weekend at Bernie's,6.4,97,97 min,"Adventure, Comedy, Crime",32,"Two idiots try to pretend that their murdered employer is really alive, leading the hitman to attempt to track him down to finish him off.","['Ted Kotcheff', 'Andrew McCarthy', 'Jonathan Silverman', 'Catherine Mary Stewart', 'Terry Kiser']","['Andrew McCarthy', 'Jonathan Silverman', 'Catherine Mary Stewart', 'Terry Kiser']",59871,30218387,https://www.imdb.com/title/tt0098627/,0.66,0.344,1.004
7523,The Jewel of the Nile,6.1,106,106 min,"Action, Adventure, Comedy",53,"When Joan Wilder is abducted while on a trip along the Nile, her boyfriend, Jack Colton, and pal Ralph rush to rescue her and retrieve a fabled jewel.","['Lewis Teague', 'Michael Douglas', 'Kathleen Turner', 'Danny DeVito', 'Spyros Fokas']","['Michael Douglas', 'Kathleen Turner', 'Danny DeVito', 'Spyros Fokas']",59962,75973200,https://www.imdb.com/title/tt0089370/,0.66,0.229,0.889
5859,The Rocketeer,6.5,108,108 min,"Action, Adventure, Family",61,A young pilot stumbles onto a prototype jetpack that allows him to become a high-flying masked hero.,"['Joe Johnston', 'Billy Campbell', 'Jennifer Connelly', 'Alan Arkin', 'Timothy Dalton']","['Billy Campbell', 'Jennifer Connelly', 'Alan Arkin', 'Timothy Dalton']",59814,46704056,https://www.imdb.com/title/tt0102803/,0.659,0.385,1.044
6734,The Voices,6.3,103,103 min,"Comedy, Crime, Horror",58,"A likable guy pursues his office crush with help from his evil talking pets, but things turn sinister when she stands him up for a date.","['Marjane Satrapi', 'Ryan Reynolds', 'Gemma Arterton', 'Anna Kendrick', 'Jacki Weaver']","['Ryan Reynolds', 'Gemma Arterton', 'Anna Kendrick', 'Jacki Weaver']",59826,59826,https://www.imdb.com/title/tt1567437/,0.659,0.305,0.964
7571,Drinking Buddies,6.1,90,90 min,"Comedy, Drama, Romance",71,Luke and Kate are coworkers at a brewery who spend their nights drinking and flirting heavily. One weekend away together with their significant others proves who really belongs together and who doesn't.,"['Joe Swanberg', 'Olivia Wilde', 'Jake Johnson', 'Anna Kendrick', 'Ron Livingston']","['Olivia Wilde', 'Jake Johnson', 'Anna Kendrick', 'Ron Livingston']",59765,342936,https://www.imdb.com/title/tt2265398/,0.659,0.229,0.888
8755,Magic Mike XXL,5.6,115,115 min,"Comedy, Drama, Music",60,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.","['Gregory Jacobs', 'Channing Tatum', 'Joe Manganiello', 'Matt Bomer', 'Adam Rodriguez']","['Channing Tatum', 'Joe Manganiello', 'Matt Bomer', 'Adam Rodriguez']",59747,66013057,https://www.imdb.com/title/tt2268016/,0.659,0.103,0.762
5898,Executive Decision,6.5,133,133 min,"Action, Adventure, Thriller",62,"When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation.","['Stuart Baird', 'Kurt Russell', 'Halle Berry', 'John Leguizamo', 'Oliver Platt']","['Kurt Russell', 'Halle Berry', 'John Leguizamo', 'Oliver Platt']",59721,56569216,https://www.imdb.com/title/tt0116253/,0.658,0.385,1.043
6348,Last Man Standing,6.4,101,101 min,"Action, Crime, Drama",44,A drifting gunslinger-for-hire finds himself in the middle of an ongoing war between the Irish and Italian mafia in a Prohibition era ghost town.,"['Walter Hill', 'Bruce Willis', 'Bruce Dern', 'William Sanderson', 'Christopher Walken']","['Bruce Willis', 'Bruce Dern', 'William Sanderson', 'Christopher Walken']",59589,17600000,https://www.imdb.com/title/tt0116830/,0.658,0.344,1.002
9321,After,5.3,105,105 min,"Drama, Romance",30,A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by Anna Todd.,"['Jenny Gage', 'Josephine Langford', 'Hero Fiennes Tiffin', 'Khadijha Red Thunder', 'Dylan Arnold']","['Josephine Langford', 'Hero Fiennes Tiffin', 'Khadijha Red Thunder', 'Dylan Arnold']",59613,12138565,https://www.imdb.com/title/tt4126476/,0.658,0.052,0.71
9805,Poltergeist,4.9,93,93 min,"Horror, Thriller",47,A family whose suburban home is haunted by evil forces must come together to rescue their youngest daughter after the apparitions take her captive.,"['Gil Kenan', 'Sam Rockwell', 'Rosemarie DeWitt', 'Kennedi Clements', 'Saxon Sharbino']","['Sam Rockwell', 'Rosemarie DeWitt', 'Kennedi Clements', 'Saxon Sharbino']",59621,47425125,https://www.imdb.com/title/tt1029360/,0.658,0.016,0.674
6198,The Money Pit,6.4,91,91 min,Comedy,49,A young couple struggles to repair a hopelessly dilapidated house.,"['Richard Benjamin', 'Tom Hanks', 'Shelley Long', 'Alexander Godunov', 'Maureen Stapleton']","['Tom Hanks', 'Shelley Long', 'Alexander Godunov', 'Maureen Stapleton']",59420,37499651,https://www.imdb.com/title/tt0091541/,0.657,0.344,1.001
6683,The Beguiled,6.3,93,93 min,"Drama, Thriller, War",77,The unexpected arrival of a wounded Union soldier at a girls school in Virginia during the American Civil War leads to jealousy and betrayal.,"['Sofia Coppola', 'Nicole Kidman', 'Kirsten Dunst', 'Elle Fanning', 'Colin Farrell']","['Nicole Kidman', 'Kirsten Dunst', 'Elle Fanning', 'Colin Farrell']",59548,10576669,https://www.imdb.com/title/tt5592248/,0.657,0.305,0.962
8156,Duplex,5.9,89,89 min,Comedy,50,"A young couple has a chance to move into a gorgeous duplex in the perfect New York neighborhood. All they have to do is bump off the current tenant, a cute little old lady.","['Danny DeVito', 'Ben Stiller', 'Drew Barrymore', 'Eileen Essell', 'Harvey Fierstein']","['Ben Stiller', 'Drew Barrymore', 'Eileen Essell', 'Harvey Fierstein']",59360,9692135,https://www.imdb.com/title/tt0266489/,0.657,0.176,0.833
9169,Ava,5.4,96,96 min,"Action, Drama, Thriller",39,"Ava is a deadly assassin who works for a black ops organization, traveling the globe specializing in high profile hits. When a job goes dangerously wrong she is forced to fight for her own survival.","['Tate Taylor', 'Jessica Chastain', 'John Malkovich', 'Common', 'Geena Davis']","['Jessica Chastain', 'John Malkovich', 'Common', 'Geena Davis']",59358,497747,https://www.imdb.com/title/tt8784956/,0.657,0.068,0.725
5431,Adrift,6.6,96,96 min,"Action, Adventure, Biography",56,"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.","['Baltasar Kormákur', 'Shailene Woodley', 'Sam Claflin', 'Jeffrey Thomas', 'Elizabeth Hawthorne']","['Shailene Woodley', 'Sam Claflin', 'Jeffrey Thomas', 'Elizabeth Hawthorne']",59213,31445012,https://www.imdb.com/title/tt6306064/,0.656,0.426,1.082
5780,Wet Hot American Summer,6.5,97,97 min,"Comedy, Romance",42,"Set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.","['David Wain', 'Janeane Garofalo', 'David Hyde Pierce', 'Michael Showalter', 'Marguerite Moreau']","['Janeane Garofalo', 'David Hyde Pierce', 'Michael Showalter', 'Marguerite Moreau']",59231,292102,https://www.imdb.com/title/tt0243655/,0.656,0.385,1.041
6345,Batman: The Killing Joke,6.4,76,76 min,"Animation, Action, Crime",,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.","['Sam Liu', 'Kevin Conroy', 'Mark Hamill', 'Tara Strong', 'Ray Wise']","['Kevin Conroy', 'Mark Hamill', 'Tara Strong', 'Ray Wise']",59323,3775000,https://www.imdb.com/title/tt4853102/,0.656,0.344,1
6831,Going the Distance,6.3,102,102 min,"Comedy, Romance",51,A romantic comedy centered on a guy and a gal who try to keep their love alive as they shuttle back and forth between New York and San Francisco to see one another.,"['Nanette Burstein', 'Drew Barrymore', 'Justin Long', 'Ron Livingston', 'Charlie Day']","['Drew Barrymore', 'Justin Long', 'Ron Livingston', 'Charlie Day']",59253,17804299,https://www.imdb.com/title/tt1322312/,0.656,0.305,0.961
7245,Step Up 3D,6.2,107,107 min,"Drama, Music, Romance",45,A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,"['Jon M. Chu', 'Sharni Vinson', 'Rick Malambri', 'Adam Sevani', 'Alyson Stoner']","['Sharni Vinson', 'Rick Malambri', 'Adam Sevani', 'Alyson Stoner']",59210,42400223,https://www.imdb.com/title/tt1193631/,0.656,0.265,0.921
5765,Flash Gordon,6.5,111,111 min,"Action, Adventure, Sci-Fi",58,A football player and his friends travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,"['Mike Hodges', 'Sam J. Jones', 'Melody Anderson', 'Max von Sydow', 'Topol']","['Sam J. Jones', 'Melody Anderson', 'Max von Sydow', 'Topol']",59144,59144,https://www.imdb.com/title/tt0080745/,0.655,0.385,1.04
8645,Crocodile Dundee II,5.7,108,108 min,"Action, Adventure, Comedy",41,Australian outback expert protects his New York love from gangsters who've followed her down under.,"['John Cornell', 'Paul Hogan', 'Linda Kozlowski', 'John Meillon', 'Ernie Dingo']","['Paul Hogan', 'Linda Kozlowski', 'John Meillon', 'Ernie Dingo']",59208,109305000,https://www.imdb.com/title/tt0092493/,0.655,0.125,0.78
8630,Red Planet,5.7,106,106 min,"Action, Sci-Fi, Thriller",34,"Astronauts, and their robotic dog AMEE (Autonomous Mapping Evaluation and Evasion), search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry.","['Antony Hoffman', 'Val Kilmer', 'Carrie-Anne Moss', 'Tom Sizemore', 'Benjamin Bratt']","['Val Kilmer', 'Carrie-Anne Moss', 'Tom Sizemore', 'Benjamin Bratt']",59092,18000000,https://www.imdb.com/title/tt0199753/,0.655,0.125,0.78
9227,Just My Luck,5.4,103,103 min,"Comedy, Fantasy, Romance",29,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.","['Donald Petrie', 'Lindsay Lohan', 'Chris Pine', 'Samaire Armstrong', 'Bree Turner']","['Lindsay Lohan', 'Chris Pine', 'Samaire Armstrong', 'Bree Turner']",59086,17324744,https://www.imdb.com/title/tt0397078/,0.655,0.068,0.723
9504,Truth or Dare,5.2,100,100 min,"Horror, Thriller",35,A harmless game of Truth or Dare among friends turns deadly when someone - or something - begins to punish those who tell a lie or refuse the dare.,"['Jeff Wadlow', 'Lucy Hale', 'Tyler Posey', 'Violett Beane', 'Hayden Szeto']","['Lucy Hale', 'Tyler Posey', 'Violett Beane', 'Hayden Szeto']",59195,41411015,https://www.imdb.com/title/tt6772950/,0.655,0.039,0.694
4948,Empire Records,6.7,90,90 min,"Comedy, Drama, Music",36,Twenty-four hours in the lives of the young employees at Empire Records when they all grow up and become young adults thanks to each other and the manager. They all face the store joining a chain store with strict rules.,"['Allan Moyle', 'Anthony LaPaglia', 'Debi Mazar', 'Maxwell Caulfield', 'Rory Cochrane']","['Anthony LaPaglia', 'Debi Mazar', 'Maxwell Caulfield', 'Rory Cochrane']",59002,303841,https://www.imdb.com/title/tt0112950/,0.654,0.469,1.123
6559,Operation Fortune: Ruse de Guerre,6.3,114,114 min,"Action, Comedy, Thriller",51,Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,"['Guy Ritchie', 'Jason Statham', 'Aubrey Plaza', 'Cary Elwes', 'Hugh Grant']","['Jason Statham', 'Aubrey Plaza', 'Cary Elwes', 'Hugh Grant']",58856,58856,https://www.imdb.com/title/tt7985704/,0.654,0.305,0.959
8687,America's Sweethearts,5.7,102,102 min,"Comedy, Romance",44,A movie publicist deals with the messy public split of his movie's co-stars while keeping reporters at bay while a reclusive director holds the film's print hostage.,"['Joe Roth', 'Julia Roberts', 'John Cusack', 'Billy Crystal', 'Catherine Zeta-Jones']","['Julia Roberts', 'John Cusack', 'Billy Crystal', 'Catherine Zeta-Jones']",59007,93607673,https://www.imdb.com/title/tt0265029/,0.654,0.125,0.779
5006,Scanners,6.7,103,103 min,"Horror, Sci-Fi, Thriller",60,"A scientist trains a man with an advanced telepathic ability called ""scanning"" to stop a dangerous Scanner with extraordinary psychic powers from waging war against non scanners.","['David Cronenberg', ""Jennifer O'Neill"", 'Stephen Lack', 'Patrick McGoohan', 'Lawrence Dane']","[""Jennifer O'Neill"", 'Stephen Lack', 'Patrick McGoohan', 'Lawrence Dane']",58737,14225876,https://www.imdb.com/title/tt0081455/,0.653,0.469,1.122
5890,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,6.5,89,89 min,"Comedy, Crime",53,"A parody of several U.S. films about being in the 'Hood', for instance Boyz n the Hood (1991), South Central (1992), Menace II Society (1993), Higher Learning (1995) and Juice (1992).","['Paris Barclay', 'Shawn Wayans', 'Marlon Wayans', 'Keenen Ivory Wayans', 'Tracey Cherelle Jones']","['Shawn Wayans', 'Marlon Wayans', 'Keenen Ivory Wayans', 'Tracey Cherelle Jones']",58748,20109115,https://www.imdb.com/title/tt0116126/,0.653,0.385,1.038
6006,Ladder 49,6.5,115,115 min,"Action, Drama, Thriller",47,"A firefighter, injured and trapped in a burning building, has flashbacks of his life as he drifts in and out of consciousness. Meanwhile, fellow firefighters led by the Chief attempt to rescue him.","['Jay Russell', 'Joaquin Phoenix', 'John Travolta', 'Jacinda Barrett', 'Robert Patrick']","['Joaquin Phoenix', 'John Travolta', 'Jacinda Barrett', 'Robert Patrick']",58637,74541707,https://www.imdb.com/title/tt0349710/,0.653,0.385,1.038
7767,Joe Dirt,6,91,91 min,"Adventure, Comedy, Drama",20,"After being abandoned by his parents at the Grand Canyon, Joe Dirt tells the story of his journey to find his parents.","['Dennie Gordon', 'David Spade', 'Brittany Daniel', 'Dennis Miller', 'Adam Beach']","['David Spade', 'Brittany Daniel', 'Dennis Miller', 'Adam Beach']",58809,27087695,https://www.imdb.com/title/tt0245686/,0.653,0.202,0.855
8438,Firewall,5.8,105,105 min,"Action, Crime, Thriller",45,"A security specialist is forced into robbing the bank that he's protecting, as a bid to pay off his family's ransom.","['Richard Loncraine', 'Harrison Ford', 'Virginia Madsen', 'Paul Bettany', 'Carly Schroeder']","['Harrison Ford', 'Virginia Madsen', 'Paul Bettany', 'Carly Schroeder']",58745,48751189,https://www.imdb.com/title/tt0408345/,0.653,0.15,0.803
9016,Eight Legged Freaks,5.5,99,99 min,"Action, Adventure, Comedy",53,Venomous spiders get exposed to a noxious chemical that causes them to grow to monumental proportions.,"['Ellory Elkayem', 'David Arquette', 'Kari Wuhrer', 'Scott Terra', 'Scarlett Johansson']","['David Arquette', 'Kari Wuhrer', 'Scott Terra', 'Scarlett Johansson']",58837,17322606,https://www.imdb.com/title/tt0271367/,0.653,0.085,0.738
9495,Spiral,5.2,93,93 min,"Horror, Mystery, Thriller",40,"A criminal mastermind unleashes a twisted form of justice in Spiral, the terrifying new chapter from the book of Saw.","['Darren Lynn Bousman', 'Chris Rock', 'Samuel L. Jackson', 'Max Minghella', 'Marisol Nichols']","['Chris Rock', 'Samuel L. Jackson', 'Max Minghella', 'Marisol Nichols']",58802,58802,https://www.imdb.com/title/tt10342730/,0.653,0.039,0.692
5953,Mousehunt,6.5,98,98 min,Comedy,54,Two stumblebum inheritors are determined to rid their antique house of a mouse who is equally determined to stay where he is.,"['Gore Verbinski', 'Nathan Lane', 'Lee Evans', 'Vicki Lewis', 'Maury Chaykin']","['Nathan Lane', 'Lee Evans', 'Vicki Lewis', 'Maury Chaykin']",58510,61917389,https://www.imdb.com/title/tt0119715/,0.652,0.385,1.037
6140,Conquest 1453,6.5,162,162 min,"Action, Drama, History",,"After the death of his father Murat II, Mehmet II ascends to the Ottoman throne. After braving internal and external enemies, he decides to complete what he was destined to do - conquer Constantinople.","['Faruk Aksoy', 'Devrim Evin', 'Ibrahim Celikkol', 'Dilek Serbest', 'Cengiz Coskun']","['Devrim Evin', 'Ibrahim Celikkol', 'Dilek Serbest', 'Cengiz Coskun']",58617,73882,https://www.imdb.com/title/tt1783232/,0.652,0.385,1.037
6309,Live by Night,6.4,129,129 min,"Action, Crime, Drama",49,"A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.","['Ben Affleck', 'Ben Affleck', 'Elle Fanning', 'Brendan Gleeson', 'Chris Messina']","['Ben Affleck', 'Elle Fanning', 'Brendan Gleeson', 'Chris Messina']",58615,10378555,https://www.imdb.com/title/tt2361317/,0.652,0.344,0.996
7642,Chennai Express,6.1,141,141 min,"Action, Comedy, Drama",45,A man travelling to Rameshwaram via Chennai express in order to immerse his late grandfather's ashes finds himself in trouble after helping a don's daughter and her cousins board the train.,"['Rohit Shetty', 'Deepika Padukone', 'Shah Rukh Khan', 'Sathyaraj', 'Nikitin Dheer']","['Deepika Padukone', 'Shah Rukh Khan', 'Sathyaraj', 'Nikitin Dheer']",58504,5306729,https://www.imdb.com/title/tt2112124/,0.652,0.229,0.881
8857,A Nightmare on Elm Street 4: The Dream Master,5.6,93,93 min,Horror,56,"Freddy Krueger returns once again to terrorize the dreams of the remaining Dream Warriors, as well as those of a young woman who may be able to defeat him for good.","['Renny Harlin', 'Robert Englund', 'Rodney Eastman', 'John Beckman', 'Kisha Brackel']","['Robert Englund', 'Rodney Eastman', 'John Beckman', 'Kisha Brackel']",58601,49369899,https://www.imdb.com/title/tt0095742/,0.652,0.103,0.755
8825,House on Haunted Hill,5.6,93,93 min,"Horror, Mystery, Thriller",28,"An amusement park mogul offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.","['William Malone', 'Geoffrey Rush', 'Famke Janssen', 'Taye Diggs', 'Peter Gallagher']","['Geoffrey Rush', 'Famke Janssen', 'Taye Diggs', 'Peter Gallagher']",58486,40846082,https://www.imdb.com/title/tt0185371/,0.652,0.103,0.755
9225,My Bloody Valentine,5.4,101,101 min,"Horror, Mystery, Thriller",51,"Tom returns to his hometown on the tenth anniversary of the Valentine's night massacre that claimed the lives of 22 people. Instead of a homecoming, Tom finds himself suspected of committing the murders, and it seems like his old flame is the only one that believes he's innocent.","['Patrick Lussier', 'Jensen Ackles', 'Jaime King', 'Kerr Smith', 'Betsy Rue']","['Jensen Ackles', 'Jaime King', 'Kerr Smith', 'Betsy Rue']",58570,51545952,https://www.imdb.com/title/tt1179891/,0.652,0.068,0.72
9319,Tusk,5.3,102,102 min,"Comedy, Horror",55,A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.,"['Kevin Smith', 'Justin Long', 'Michael Parks', 'Haley Joel Osment', 'Genesis Rodriguez']","['Justin Long', 'Michael Parks', 'Haley Joel Osment', 'Genesis Rodriguez']",58585,1821983,https://www.imdb.com/title/tt3099498/,0.652,0.052,0.704
5102,The Legend of Bagger Vance,6.7,126,126 min,"Drama, Fantasy, Sport",47,A down-and-out golfer attempts to recover his game and his life with help from a mystical caddy.,"['Robert Redford', 'Will Smith', 'Matt Damon', 'Charlize Theron', 'Bruce McGill']","['Will Smith', 'Matt Damon', 'Charlize Theron', 'Bruce McGill']",58283,30695227,https://www.imdb.com/title/tt0146984/,0.651,0.469,1.12
5888,Set It Up,6.5,105,105 min,"Comedy, Romance",62,Two corporate executive assistants hatch a plan to match-make their two bosses.,"['Claire Scanlon', 'Zoey Deutch', 'Glen Powell', 'Lucy Liu', 'Taye Diggs']","['Zoey Deutch', 'Glen Powell', 'Lucy Liu', 'Taye Diggs']",58360,58360,https://www.imdb.com/title/tt5304992/,0.651,0.385,1.036
7136,Wolf,6.2,125,125 min,"Drama, Horror, Romance",,Publisher Will Randall becomes a demon wolf and has to fight to keep his job.,"['Mike Nichols', 'Jack Nicholson', 'Michelle Pfeiffer', 'James Spader', 'Kate Nelligan']","['Jack Nicholson', 'Michelle Pfeiffer', 'James Spader', 'Kate Nelligan']",58265,65012000,https://www.imdb.com/title/tt0111742/,0.651,0.265,0.916
8102,Victor Frankenstein,5.9,110,110 min,"Drama, Horror, Sci-Fi",36,"Told from Igor's perspective, we see the troubled young assistant's dark origins, his redemptive friendship with the young medical student Viktor Von Frankenstein, and become eyewitnesses to the emergence of how Frankenstein became the man - and the legend - we know today.","['Paul McGuigan', 'Daniel Radcliffe', 'James McAvoy', 'Jessica Brown Findlay', 'Andrew Scott']","['Daniel Radcliffe', 'James McAvoy', 'Jessica Brown Findlay', 'Andrew Scott']",58422,5775076,https://www.imdb.com/title/tt1976009/,0.651,0.176,0.827
8294,Pride and Prejudice and Zombies,5.8,108,108 min,"Action, Comedy, Fantasy",45,Five sisters in 19th century England must cope with the pressures to marry while protecting themselves from a growing population of zombies.,"['Burr Steers', 'Lily James', 'Sam Riley', 'Jack Huston', 'Bella Heathcote']","['Lily James', 'Sam Riley', 'Jack Huston', 'Bella Heathcote']",58470,10907291,https://www.imdb.com/title/tt1374989/,0.651,0.15,0.801
8247,Cannibal Holocaust,5.8,95,95 min,"Adventure, Horror",22,"During a rescue mission into the Amazon rainforest, a professor stumbles across lost film shot by a missing documentary crew.","['Ruggero Deodato', 'Robert Kerman', 'Francesca Ciardi', 'Perry Pirkanen', 'Luca Barbareschi']","['Robert Kerman', 'Francesca Ciardi', 'Perry Pirkanen', 'Luca Barbareschi']",58322,58322,https://www.imdb.com/title/tt0078935/,0.651,0.15,0.801
9488,Resident Evil: Welcome to Raccoon City,5.2,107,107 min,"Action, Horror, Sci-Fi",44,"Set in 1998, this origin story explores the secrets of the mysterious Spencer Mansion and the ill-fated Raccoon City.","['Johannes Roberts', 'Kaya Scodelario', 'Robbie Amell', 'Hannah John-Kamen', 'Tom Hopper']","['Kaya Scodelario', 'Robbie Amell', 'Hannah John-Kamen', 'Tom Hopper']",58421,17000612,https://www.imdb.com/title/tt6920084/,0.651,0.039,0.69
4935,Emma.,6.7,124,124 min,"Comedy, Drama, Romance",71,"In 1800s England, a well meaning but selfish young woman meddles in the love lives of her friends.","['Autumn de Wilde', 'Anya Taylor-Joy', 'Johnny Flynn', 'Mia Goth', ""Josh O'Connor""]","['Anya Taylor-Joy', 'Johnny Flynn', 'Mia Goth', ""Josh O'Connor""]",58209,58209,https://www.imdb.com/title/tt9214832/,0.65,0.469,1.119
5498,Macbeth,6.6,113,113 min,"Drama, History, War",71,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.","['Justin Kurzel', 'Michael Fassbender', 'Marion Cotillard', 'Jack Madigan', 'Frank Madigan']","['Michael Fassbender', 'Marion Cotillard', 'Jack Madigan', 'Frank Madigan']",58246,1108247,https://www.imdb.com/title/tt2884018/,0.65,0.426,1.076
6766,Mr. Right,6.3,95,95 min,"Action, Comedy, Romance",52,"A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.","['Paco Cabezas', 'Anna Kendrick', 'Sam Rockwell', 'Tim Roth', 'James Ransone']","['Anna Kendrick', 'Sam Rockwell', 'Tim Roth', 'James Ransone']",58187,25369,https://www.imdb.com/title/tt2091935/,0.65,0.305,0.955
6671,The Loft,6.3,108,108 min,"Mystery, Romance, Thriller",24,"Five married guys secretly share a penthouse loft in the city where they can carry out hidden affairs. The fantasy becomes a nightmare, however, when they discover a dead woman in the loft and realize one of the group must be involved.","['Erik Van Looy', 'Karl Urban', 'James Marsden', 'Wentworth Miller', 'Eric Stonestreet']","['Karl Urban', 'James Marsden', 'Wentworth Miller', 'Eric Stonestreet']",58199,5981749,https://www.imdb.com/title/tt1850397/,0.65,0.305,0.955
7801,The SpongeBob Movie: Sponge Out of Water,6,92,92 min,"Animation, Adventure, Comedy",62,"When a diabolical pirate above the sea steals the secret Krabby Patty formula, SpongeBob and his nemesis Plankton must team up in order to get it back.","['Paul Tibbitt', 'Mike Mitchell', 'Tom Kenny', 'Antonio Banderas', 'Bill Fagerbakke', 'Clancy Brown']","['Mike Mitchell', 'Tom Kenny', 'Antonio Banderas', 'Bill Fagerbakke', 'Clancy Brown']",58227,162994032,https://www.imdb.com/title/tt2279373/,0.65,0.202,0.852
7828,Soldier,6,99,99 min,"Action, Drama, Sci-Fi",,"A soldier trained from birth is deemed obsolete and dumped on a waste planet where he is reluctantly taken in by a community of defenseless, stranded wayfarers.","['Paul W.S. Anderson', 'Kurt Russell', 'Jason Scott Lee', 'Jason Isaacs', 'Connie Nielsen']","['Kurt Russell', 'Jason Scott Lee', 'Jason Isaacs', 'Connie Nielsen']",58196,14567883,https://www.imdb.com/title/tt0120157/,0.65,0.202,0.852
8339,The Cobbler,5.8,99,99 min,"Comedy, Drama, Fantasy",23,"A cobbler, bored of his everyday life, stumbles upon a magical heirloom that allows him to become other people and see the world in a different way.","['Tom McCarthy', 'Adam Sandler', 'Melonie Diaz', 'Steve Buscemi', 'Method Man']","['Adam Sandler', 'Melonie Diaz', 'Steve Buscemi', 'Method Man']",58212,58212,https://www.imdb.com/title/tt3203616/,0.65,0.15,0.8
8617,Hudson Hawk,5.7,100,100 min,"Action, Adventure, Comedy",17,A cat burglar is forced to steal Da Vinci works of art for a world domination plot.,"['Michael Lehmann', 'Bruce Willis', 'Danny Aiello', 'Andie MacDowell', 'James Coburn']","['Bruce Willis', 'Danny Aiello', 'Andie MacDowell', 'James Coburn']",58244,17218080,https://www.imdb.com/title/tt0102070/,0.65,0.125,0.775
6260,Kickboxer,6.4,97,97 min,"Action, Sport, Thriller",33,Kurt Sloane must learn the ancient kick boxing art of Muay Thai in order to avenge his brother.,"['Mark DiSalle', 'David Worth', 'Jean-Claude Van Damme', 'Dennis Alexio', 'Dennis Chan', 'Michel Qissi']","['David Worth', 'Jean-Claude Van Damme', 'Dennis Alexio', 'Dennis Chan', 'Michel Qissi']",58116,14697005,https://www.imdb.com/title/tt0097659/,0.649,0.344,0.993
6586,The Many Saints of Newark,6.3,120,120 min,"Crime, Drama",60,"Witness the making of Tony Soprano. The story that reveals the humanity behind Tony's struggles and the influence his family - especially his uncle, Dickie Moltisanti - had over him becoming the most iconic mob boss of all time.","['Alan Taylor', 'Alessandro Nivola', 'Leslie Odom Jr.', 'Jon Bernthal', 'Vera Farmiga']","['Alessandro Nivola', 'Leslie Odom Jr.', 'Jon Bernthal', 'Vera Farmiga']",58075,58075,https://www.imdb.com/title/tt8110232/,0.649,0.305,0.954
6834,Proof of Life,6.3,135,135 min,"Action, Drama, Thriller",45,"Alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in South America.","['Taylor Hackford', 'Meg Ryan', 'Russell Crowe', 'David Morse', 'Pamela Reed']","['Meg Ryan', 'Russell Crowe', 'David Morse', 'Pamela Reed']",58038,32598931,https://www.imdb.com/title/tt0228750/,0.649,0.305,0.954
